user_id,location,season,duration_days,budget_usd,group_size,trip_type,distance_km,hotel_quality,rating_1_5,review_polarity,weather_score,time_flexibility,ambiguity_level,accept_recommendation
300,Paris,Autumn,13,7597.739393550935,2,Cultural,784.1556036193986,1,3,0.06528681659055777,0.2522042889924876,0.5983840749526497,0.8645978880190527,0
301,NYC,Summer,8,958.6901763655943,2,Leisure,519.4900399005369,1,5,-0.2965268880652877,0.7266351286038967,0.6075894499635455,0.06597527757340937,0
302,Santorini,Summer,13,579.0051082425869,3,Backpacking,728.9807465372166,5,4,0.139462606341613,0.23111294422685436,0.958962169651636,0.3975712089613459,1
303,Paris,Spring,8,3912.5870303203283,4,Business,423.0718958319297,3,4,-0.11691682045418814,0.6160539428785416,0.8320292543194271,0.9400469260809028,1
304,Santorini,Summer,2,1100.9343824010873,5,Backpacking,2223.2597178308083,1,1,0.6452867936869241,0.6592643070226565,0.8142429309683494,0.5016769958568053,0
305,Reykjavik,Dry,12,1785.7185844715677,1,Business,589.1018430536624,3,4,0.01918711798758134,0.3284281034547527,0.33950236990162563,0.22065822978859306,1
306,Bali,Autumn,11,1272.1314423333044,5,Adventure,2630.2328847154486,4,2,0.4481654407008576,0.8188338654260512,0.33486339346464544,0.35365641176884843,0
307,NYC,Summer,10,2123.6629186633654,3,Business,795.9185561251355,2,1,0.20160688114734626,0.8853708982474505,0.29173795981264683,0.4081395661948063,1
308,Reykjavik,Spring,13,1022.165071362813,1,Leisure,475.95335375010023,2,2,-0.6010355196220275,0.855069930253995,0.3466957617763199,0.11728951441679214,1
309,NYC,Summer,4,1623.007108358621,5,Honeymoon,779.7385955386915,4,1,0.054670912131412286,0.3307982194647173,0.36950876135985056,0.6607922438484112,0
310,Bali,Summer,12,2368.208866645174,2,Honeymoon,134.37932413841173,3,1,-0.5178120496643418,0.744340259012654,0.14000368898059334,0.5921643290924764,0
311,Cairo,Winter,4,987.3402072467765,4,Leisure,995.6393948468066,5,4,0.04593958089153939,0.5594907548692242,0.35594786270209355,0.6477228778655774,1
312,Cairo,Monsoon,13,1187.9086252745856,4,Business,957.0969065563588,2,3,-0.2725654086153446,0.5926283244920116,0.4467470352447276,0.6107915686801879,0
313,Bali,Monsoon,4,1467.8738905153734,1,Business,2121.3208099703666,2,2,0.29098151674240413,0.47742508525846183,0.30934733874665854,0.01667206828833967,0
314,Kyoto,Dry,8,767.171779753679,2,Adventure,242.48892945737373,1,1,-0.5711771687331006,0.6002611479688716,0.1653469681575478,0.17446284956631963,1
315,Kyoto,Dry,11,1403.133754671592,4,Leisure,2778.018238675926,4,4,0.1073509126397186,0.13565415803574998,0.37341039817849764,0.16557200194586053,0
316,Cairo,Dry,2,1941.6199394205692,2,Honeymoon,2114.3007792619896,3,4,0.386207791281597,0.4088472331174553,0.48090777321643585,0.09795148629798944,1
317,Queenstown,Spring,2,1422.6415017559912,1,Adventure,2985.8353948964896,2,3,0.5537977846544977,0.177671761987946,0.7207283866671284,0.7354757731982764,1
318,Queenstown,Spring,12,1536.3643678698186,1,Business,1051.3421859566333,4,1,-0.2820838789421114,0.28010553097142576,0.7112377614746703,0.12013721447849168,0
319,Banff,Summer,2,1786.5809660014277,5,Adventure,2467.886677611867,2,1,0.10887548610358756,0.12781453592213377,0.2026950310833242,0.6681940734503442,0
320,Queenstown,Autumn,9,1219.9362991353285,1,Business,337.98610057371025,1,1,0.19207348645578676,0.21249560522202005,0.036655395168237126,0.17839030965367542,1
321,NYC,Spring,13,2737.0542765604105,1,Leisure,1939.989912232358,3,1,0.873563139771384,0.7819292557877159,0.30379952180706926,0.11831017824792633,0
322,Bali,Monsoon,9,4279.480380931432,3,Cultural,591.7414444965295,3,5,-0.6406650303750685,0.5498364621776702,0.1571363048589508,0.16253004861607934,1
323,Cairo,Autumn,7,1368.3648484165847,1,Business,292.62108126556427,3,2,-0.35555127253552443,0.023643118512234995,0.39578847921569404,0.50840345653802,1
324,Banff,Autumn,7,2419.0228071086044,4,Cultural,446.1644408253397,3,4,1.0,0.7885244838021156,0.9793461191526043,0.6454825098577557,1
325,Banff,Spring,9,1565.9214360459198,3,Business,1101.4964142499489,5,5,-0.03654864197798738,0.9094683959294906,0.18107137090522096,0.8119248600576368,0
326,Kyoto,Summer,8,2251.3659660739854,4,Adventure,567.1141654309198,2,5,-0.8454969049516373,0.8804292757826376,0.31887394342296893,0.1285622054646306,1
327,Kyoto,Spring,8,4626.091946968567,3,Cultural,1481.5717927746493,2,2,-0.191275071674083,0.8230168828733218,0.7251143163195723,0.6161867473858301,1
328,Paris,Monsoon,3,2453.315676158376,4,Honeymoon,258.1162219069216,3,3,-1.0,0.9922164428009369,0.5091827828619216,0.7738395994112472,0
329,Bali,Autumn,9,623.8757791732079,4,Cultural,200.00091971396955,1,3,0.22046035622807658,0.586401955537933,0.043928143573384926,0.3124051715078844,1
330,Reykjavik,Winter,10,2374.15622312036,3,Leisure,3287.5896540722792,1,1,0.5048923801391093,0.9625876285149049,0.16169001816132167,0.07971557936743767,1
331,Reykjavik,Summer,10,3788.4727403781276,1,Backpacking,2259.8192326656563,3,4,-0.35583118808437664,0.9488442325014275,0.9352495547731959,0.15594596306651387,1
332,NYC,Summer,2,1582.9449729005876,2,Honeymoon,473.69446785070573,3,3,-0.1353619611257534,0.3132387305034393,0.10316499273902846,0.09155864756045673,0
333,NYC,Summer,10,3285.8507699401343,1,Honeymoon,1094.004706662481,4,2,0.5618270776844563,0.8634337560558708,0.6350927872097057,0.8872119310226779,0
334,Santorini,Winter,10,1195.0349075869885,1,Honeymoon,2478.987892905592,1,3,-0.7751077324230352,0.7924726655587772,0.7923256488409115,0.37670166836023455,0
335,Goa,Winter,4,741.5009956191315,2,Honeymoon,1533.5805155840253,5,4,-0.5607856060997728,0.7757987774010856,0.2654390627249239,0.523348605135786,1
336,Santorini,Spring,12,1967.858965750538,2,Honeymoon,1234.6940393434359,3,1,-0.014057590857819852,0.896280771291922,0.7250780031386901,0.7686881518043146,0
337,Banff,Dry,8,630.2483622875335,1,Business,2633.642808376427,1,4,-0.2761674187334092,0.3841900099203077,0.16989517903018025,0.3714984221207238,0
338,NYC,Spring,7,1565.7768855022416,2,Leisure,611.2035339604955,2,5,-0.04693344873679389,0.4000549658873819,0.28475027483379034,0.6491026546276127,1
339,Kyoto,Monsoon,10,3913.17896662229,3,Business,1124.3301993014416,2,4,-0.5318751597032609,0.6400523092036364,0.31182203088420746,0.07667985321843773,1
340,Banff,Spring,8,574.8690389750519,1,Adventure,1081.0856961333511,3,4,0.20715674296075387,0.7378045378143421,0.9964349905642236,0.48090564756860044,0
341,Cairo,Summer,8,839.0765337014533,2,Honeymoon,881.6457769147551,3,1,0.025383457410005653,0.8797371026576145,0.2145722952179573,0.09651896617030764,1
342,Kyoto,Monsoon,5,973.3859398288479,1,Cultural,802.8401200824785,3,4,0.37459524711651637,0.8758453206592819,0.129207464633585,0.24828414068022808,1
343,Cairo,Spring,13,1740.6399016549763,1,Backpacking,1162.4610020356292,3,4,0.20019975024014625,0.7213396243862599,0.9256914374814104,0.29334082759546865,0
344,Reykjavik,Summer,13,1451.815220404778,1,Business,1127.2383662620118,5,3,0.20334503624801176,0.9568927778215227,0.16193069382035274,0.7175838038869466,1
345,Banff,Summer,3,4185.920157046469,3,Business,474.02396807340045,5,3,-0.6231536772650569,0.17862861894624227,0.8792799196294053,0.6741041862892538,0
346,Kyoto,Summer,10,3205.45395020659,4,Backpacking,2082.7339900983698,3,4,0.3462957758224361,0.9503398471800862,0.65045662764669,0.7470800889310658,1
347,Banff,Winter,2,2433.6896704088813,4,Cultural,502.1464618372752,5,1,-0.06543320090222104,0.06419148203362157,0.5768614980705188,0.06175504723733516,0
348,Banff,Monsoon,6,1973.133542256862,4,Cultural,920.9569056747454,5,2,0.016700846175191103,0.5556218811919182,0.7513387115465768,0.9939142121730469,0
349,Bali,Monsoon,13,2289.1546185614297,4,Cultural,865.9053628558657,5,4,0.6241321881954048,0.09019695700812225,0.7259989571480501,0.05442002870976892,0
350,Bali,Summer,4,1077.9437679664638,5,Backpacking,1460.4251780181778,2,5,-0.25971777825844755,0.5680009751981364,0.11052618941831371,0.825747791439154,0
351,Reykjavik,Autumn,6,3023.971196036843,2,Honeymoon,201.2840003416855,3,2,0.7755921642295003,0.39010971245571946,0.9994661104066891,0.7402689334805356,0
352,Paris,Summer,4,927.7603420986036,4,Leisure,2236.6351537001046,2,3,0.8222376496865466,0.08160943150238686,0.9418897264487286,0.5917617904918199,0
353,Kyoto,Summer,10,2984.615468756202,5,Cultural,638.044303342938,1,5,0.47639221868218595,0.6481168050241883,0.8965919628619162,0.4388571651449872,1
354,Goa,Spring,7,3683.74619549641,3,Cultural,2910.181227802248,1,1,-0.390310405383711,0.7311979996228418,0.6222891339424068,0.7571323532701827,0
355,Banff,Dry,9,2051.894437497776,5,Business,748.0486832288179,4,2,-0.9931466228134659,0.1741854136199813,0.5227913313323141,0.7398578032688461,0
356,Banff,Monsoon,13,1626.6405661045364,1,Leisure,1054.608757768462,3,1,0.6394174571299704,0.6944367193087689,0.5362785838816683,0.13717833548980451,0
357,Bali,Winter,8,2298.8998122749035,5,Honeymoon,5069.65898029981,5,2,0.15569253066553984,0.1790475491477329,0.01493694422823244,0.7926324729608702,0
358,Santorini,Autumn,10,324.76082162609134,3,Honeymoon,878.4240352939155,4,4,-0.2725987354107312,0.1373964493152765,0.49946950194544293,0.07855699743496525,0
359,Paris,Summer,3,2167.5546703207433,2,Adventure,2954.4858094318283,1,2,0.6867811718778013,0.14736326652474574,0.6237695676599199,0.5005461421285348,1
360,Queenstown,Autumn,4,1689.161618832849,1,Leisure,1131.4282689960457,5,5,-0.3307794404389047,0.5990784689543349,0.6587062087749485,0.6450818265671943,1
361,Santorini,Autumn,13,1753.9455553408766,4,Business,1528.9477982405929,3,5,-0.11207762911547134,0.7787908081266032,0.332139465051313,0.8216888573752277,0
362,Santorini,Summer,12,2762.577798379271,3,Adventure,1159.758266608293,3,5,0.3624451821584971,0.5968937014738136,0.4712823502935495,0.46311021809305375,0
363,Kyoto,Spring,9,1728.7236611077449,2,Backpacking,2160.9026373296515,5,4,-0.4568014158074387,0.8093514530182451,0.6363106066625744,0.2368580775651452,0
364,Santorini,Spring,6,912.2151624696743,2,Honeymoon,633.6994001323153,4,4,0.045259545196466314,0.5914773410703692,0.4283055102751817,0.4906596154566065,1
365,Bali,Dry,4,1660.972241419698,5,Backpacking,499.0773938319217,1,3,0.6445685919566807,0.7973212473484868,0.9621351989835252,0.2502081104371201,1
366,Reykjavik,Summer,12,1882.8338547833832,3,Business,657.9566500015204,1,5,0.205555371810565,0.9765225011333006,0.7054421098520003,0.5287253814561483,1
367,Goa,Dry,11,1937.1252960723546,1,Backpacking,1187.6932993469632,3,1,0.7237131684118403,0.3909598079682246,0.001273746250890495,0.46250818310651787,1
368,NYC,Spring,4,1992.5123728789576,2,Leisure,919.0540840099061,1,4,0.666801179002999,0.1499421769268947,0.023279481482253006,0.7805044837503944,1
369,Paris,Autumn,9,3373.2145022634527,1,Adventure,1935.6914907307496,1,1,0.1038691672108097,0.13539681170495765,0.6903002034683744,0.24009011344252895,1
370,Queenstown,Spring,9,942.3523678617222,4,Leisure,3114.3799544187955,4,2,-1.0,0.597477596656598,0.4126450975455027,0.1999851841903395,0
371,NYC,Summer,7,2009.0560697303256,5,Honeymoon,502.3661971823643,1,2,-0.45288614760765333,0.547103065855342,0.8394709492122663,0.47418533956695996,1
372,Cairo,Spring,13,3920.434698735468,5,Business,609.623142279545,1,4,0.4816670561922447,0.18423537854203076,0.17301540948626204,0.050504365190850664,1
373,Goa,Spring,3,638.5711496980115,4,Adventure,347.5847309481396,3,4,-0.6751257101426436,0.8821049626676735,0.013826914052291861,0.22934062843550584,1
374,NYC,Monsoon,5,2013.8186176399083,4,Adventure,5565.256713236259,1,1,-0.06334629429347499,0.9567483684541884,0.3880823501137123,0.3537049141876919,0
375,Santorini,Summer,3,1272.543457115213,3,Business,1399.311486531141,2,4,0.26924030684451616,0.2532156431033017,0.736064104307449,0.48762971256091026,0
376,Paris,Autumn,10,1447.4718606838755,4,Adventure,1609.7623784181674,5,2,0.8347853478807551,0.20688293090106702,0.9717277333775686,0.26943671122536406,1
377,Queenstown,Summer,9,1050.5987283035604,1,Business,375.34037913564254,4,1,-0.18750984822720704,0.21392185230754723,0.8836538793510554,0.5606364947084064,1
378,Queenstown,Summer,13,1633.1559223793652,3,Business,1095.6071996556059,5,3,-0.22174385454156467,0.38742152969135946,0.48407461193713885,0.8784146664451715,0
379,NYC,Autumn,8,5457.539732011007,3,Adventure,1648.1329611599974,2,3,0.07377711675224977,0.8532271752989463,0.8128172831963666,0.5437274613576021,1
380,Kyoto,Spring,3,846.6960566270773,1,Adventure,895.868687022591,4,2,0.2754564849050512,0.5959606099411179,0.07033045786761405,0.2868395217364318,1
381,Paris,Dry,7,896.2630912598494,3,Cultural,2592.9837012893418,2,2,0.02287658630195298,0.06755343173266992,0.5722723475848833,0.061980972002314894,1
382,Banff,Winter,3,827.8560262304047,4,Business,6970.657976470001,2,5,0.6246341744429053,0.4729790851720672,0.9242984130144701,0.13666630474832364,1
383,Banff,Winter,10,5097.222038499009,2,Adventure,514.0650111659999,1,2,-0.299571916514236,0.09033168302809258,0.39638514749073994,0.5612173685471906,1
384,Kyoto,Summer,10,1370.04131689814,3,Cultural,484.1187380693943,5,5,0.16008046668952178,0.4062141140084401,0.9601006296631156,0.6837088381043798,1
385,Paris,Spring,12,1780.4413532073659,2,Business,543.372532142078,1,5,0.32260635512350955,0.403520142303317,0.2206850967291053,0.04966794355407056,1
386,Bali,Dry,6,1419.8836850961966,2,Adventure,3963.803519550532,2,2,-0.10011640495292831,0.6483526657096457,0.10563380953339352,0.18554982971348166,1
387,Paris,Summer,5,1025.921254677343,1,Business,2524.7169934447024,3,3,0.5198549682799833,0.549453966963101,0.5247623360817011,0.31908127067657055,0
388,Santorini,Spring,2,1570.123585355573,2,Leisure,983.9526202741295,3,4,0.17447927062117477,0.874754782339086,0.9072468719812243,0.31977310888050237,1
389,Santorini,Summer,6,7902.592612723153,5,Leisure,1129.1808434441245,2,3,0.49442285657613694,0.016275182665472343,0.3112792187447442,0.958407014177961,1
390,Bali,Winter,7,4168.2124448368495,5,Adventure,570.6437440228877,2,3,0.197052054024416,0.7739988220946491,0.8001603193989524,0.20377059794242258,1
391,Queenstown,Autumn,11,1083.8093707840756,4,Adventure,2235.056365504014,2,2,0.288202285743614,0.022658340955841738,0.16919726588028094,0.0625203494791089,1
392,Bali,Winter,11,2666.559815055857,4,Leisure,809.2262471671798,5,1,-0.21619587842467766,0.304289828476366,0.7455703960009396,0.3530148293123191,0
393,NYC,Winter,3,1097.8251182635538,4,Backpacking,890.63863110122,3,1,-0.2153858525956117,0.8796631381795634,0.557026941387431,0.13444197102967947,1
394,Reykjavik,Spring,5,622.771337368533,3,Adventure,1784.7467675366083,5,2,0.7121982399643884,0.6904141716771217,0.17501697539437222,0.12658196513578912,1
395,Queenstown,Dry,8,3333.2615584084374,3,Honeymoon,943.507250565725,5,4,0.41775522226016615,0.1719966783661433,0.7180872494376086,0.40745066111712835,0
396,Santorini,Summer,6,3626.6176208443244,4,Backpacking,908.7110848449421,4,2,-0.4114825831112009,0.49078454411194294,0.7137561134564273,0.30639113924994865,1
397,Paris,Autumn,2,3386.7679910323996,4,Honeymoon,1105.9502115898113,5,1,0.19043171232741574,0.7219041809779858,0.5154352291434403,0.09172677615535951,1
398,Bali,Spring,12,1363.869078739985,3,Honeymoon,2072.0305159260542,1,2,-1.0,0.9373433213395294,0.22546763764267463,0.6043034294274493,0
399,Kyoto,Dry,10,1635.8773740214153,3,Leisure,4093.658960120416,5,3,-0.1869700818497083,0.6343211992182037,0.13229389224499655,0.50169976602035,0
400,NYC,Summer,8,2835.1761044230143,3,Cultural,1751.7822649854809,3,2,0.580513838309953,0.024675411432927286,0.9572550484597893,0.07709966895130538,1
401,Banff,Spring,5,2286.774577829268,2,Honeymoon,2085.265322009725,4,2,0.037427205644420244,0.49970185969628356,0.6558125382591552,0.8627444740141443,0
402,Queenstown,Summer,12,1427.696402809587,2,Business,934.5982430029745,2,1,0.15895633483301563,0.15296163917082772,0.809241483573384,0.2847130582123327,1
403,NYC,Spring,2,684.4098321001545,1,Leisure,622.5112556027939,1,2,-1.0,0.04777955047492133,0.6969705290502416,0.9613807849471794,0
404,Banff,Spring,7,1935.8951658223355,3,Business,1850.4589822010646,5,2,-0.09612680906807586,0.5985106346815843,0.8294736651922889,0.9315386325563256,1
405,Goa,Autumn,11,3454.4059546346507,4,Honeymoon,1257.6405431692476,3,5,0.26913611191360626,0.7769219025104245,0.16249081974892343,0.4340966262187528,1
406,Reykjavik,Summer,13,881.3431287697164,4,Honeymoon,351.39012764254863,1,5,0.33264493769916986,0.0360605554964043,0.4969502245470444,0.22856694043833492,1
407,Goa,Dry,5,2652.494054474195,5,Cultural,843.4868408898425,4,2,0.5811778556671822,0.7835892709655194,0.6671247705022934,0.8348527125302225,0
408,Bali,Summer,9,2205.975331028423,1,Adventure,1026.2661332366924,1,1,-0.00512887588671411,0.7063878798115087,0.10338989989521796,0.3612858416224468,1
409,Banff,Winter,4,2835.8272085991334,4,Adventure,728.9708218986193,3,1,0.017172093687925424,0.7519868881683613,0.1499569493284083,0.16355069467129824,0
410,Paris,Summer,3,3050.8798390813317,4,Adventure,3588.1372524336957,4,2,-0.5660587147049312,0.24472837271570047,0.6339825942509465,0.5516077158189412,0
411,Bali,Autumn,6,1191.9201472804436,3,Cultural,1609.8096634364767,4,3,-0.002260769586599015,0.3935954554934291,0.86870580425382,0.48940244270126576,0
412,Kyoto,Autumn,12,685.2778386535683,2,Adventure,3289.6614453349753,3,3,-0.5307875311988993,0.11975082720721897,0.6604161789415977,0.8500178788139564,0
413,Kyoto,Summer,10,1312.7615943541175,2,Cultural,1353.8940615648182,2,2,-0.8239350599027084,0.2388909502344665,0.036204813456075624,0.7292813798393321,0
414,Bali,Dry,7,3082.438829866974,4,Leisure,1170.4110245576487,5,2,-0.4425896850552892,0.3027896714774301,0.970432917090323,0.8761394868367537,0
415,Paris,Summer,5,1306.0957960639253,5,Adventure,518.386833260157,1,2,0.8543424539019857,0.31943663953678614,0.13950690090624507,0.7347029123873744,1
416,Cairo,Spring,3,1192.2219210632197,4,Adventure,1107.1491161327056,1,3,-0.035280600756638275,0.1750398880968118,0.23256223355248973,0.642174960647797,0
417,Banff,Autumn,5,606.1877732035882,3,Leisure,1108.1454602896129,1,4,0.20993868151168288,0.18871179807114336,0.9749672819047243,0.5001771522770128,0
418,Bali,Monsoon,3,5174.968508135257,4,Backpacking,367.34773004348256,5,1,-0.15674812559902804,0.9014703997921601,0.7710329966533749,0.9875532894964475,1
419,Kyoto,Spring,4,2967.360703986435,1,Honeymoon,712.213712360757,3,3,-0.7952755097259487,0.7838936148156058,0.9365766803785066,0.9591648240001723,1
420,Reykjavik,Summer,10,2869.627727778218,4,Backpacking,846.7232680918075,1,4,0.5680565624648537,0.34447770349143736,0.8066196928080297,0.8488529815357496,0
421,Banff,Monsoon,3,3231.285200818354,1,Business,1526.5775833873088,1,4,-0.9860990699277944,0.9476435394809607,0.6517344750032,0.7753192137855278,0
422,Cairo,Winter,2,2555.555809452501,5,Leisure,1586.1739737477114,1,3,-0.17739633839582922,0.2389227127923239,0.284552998863006,0.5775595501185121,0
423,Queenstown,Dry,8,1561.50079662933,5,Backpacking,688.796047204642,5,3,0.07269255957496945,0.4068204534500507,0.3268814416995254,0.2597533605262068,0
424,Reykjavik,Autumn,5,1638.8360406465729,3,Cultural,1595.7445072741355,3,4,0.2152448217149276,0.8135253114345706,0.9472710730443697,0.8754390270879648,1
425,Goa,Autumn,7,1398.9278226663166,2,Honeymoon,947.9832719919135,1,2,-0.26323480226443496,0.44288637020362664,0.8606256161556446,0.010816134878957717,0
426,Bali,Summer,3,8785.38173435775,4,Cultural,110.42140270289359,2,3,-0.8189807415274872,0.23462532290814597,0.35949044844232647,0.2274399667939332,1
427,Santorini,Dry,4,2523.866219224799,4,Cultural,744.1468351543407,4,2,-0.3005466461677191,0.36853546762148837,0.3732674176207038,0.4037324450844698,0
428,Santorini,Summer,7,1368.8410818786338,4,Cultural,2599.8028965427447,3,3,-0.2743789938098312,0.5007210723746816,0.29769439027588473,0.586157155234072,0
429,Paris,Winter,10,2390.596187129645,3,Adventure,285.5894798985402,5,1,-0.2865467475775402,0.6206443836603374,0.32613014262500395,0.5608793203603559,1
430,Queenstown,Summer,6,985.8247981256176,2,Business,1200.0913529446655,1,2,0.5850292951038017,0.4056064995815233,0.8606674662887857,0.1758158263852847,0
431,Paris,Autumn,8,4459.10802738826,1,Honeymoon,3897.9613760036186,1,1,-0.5068013890695712,0.43130433111997424,0.010506856589846847,0.10479819981353178,0
432,Queenstown,Winter,8,1216.044360476488,2,Leisure,596.7567865019835,1,2,0.25048963721907946,0.2639436128014252,0.4360526211095247,0.22232892758527967,0
433,Santorini,Autumn,5,2442.191960717137,3,Leisure,1098.520182395856,2,3,0.1791485186089579,0.5353472984174117,0.9428396785279078,0.3487087888964836,0
434,Bali,Monsoon,5,3427.500570368305,3,Backpacking,386.3667292546228,4,3,0.580227538735835,0.21945623376954637,0.5426363551828088,0.01405368792008621,1
435,Goa,Summer,7,2277.5626261642033,3,Business,4031.06107097401,4,5,0.033434064131534394,0.8675262181080758,0.4504457901439035,0.6924558205498558,1
436,Bali,Autumn,2,1913.4860127986217,2,Backpacking,1025.9085594364528,2,1,0.4955654835987793,0.7473670702663014,0.3123698046995881,0.24772743573749145,0
437,Reykjavik,Summer,10,1819.79884805062,5,Business,1138.311694845049,4,5,0.01388993095295099,0.4102789884141841,0.07391262986190383,0.3514044365483624,0
438,Banff,Summer,9,1747.8388167519595,2,Business,3240.362134359064,4,2,0.31719626329240014,0.7472278470328477,0.22448647802751287,0.3349016905838995,0
439,Paris,Summer,5,1279.1881612170898,5,Backpacking,1861.5834387742746,1,4,-0.6514705436236203,0.006995941809373019,0.09045840993687126,0.5118298008785218,0
440,NYC,Spring,6,1380.650359502916,2,Business,544.2980669559759,4,4,-1.0,0.34448922264239656,0.12669942971542825,0.859799722094611,1
441,Banff,Spring,5,4392.9410472791,3,Adventure,653.3922648111665,3,5,0.2887734267829267,0.44030114814678856,0.1635165441262698,0.14938995350554118,1
442,NYC,Autumn,9,1694.0510666993828,4,Business,1629.3640163075113,1,1,0.31559156301961483,0.4697985075456973,0.30202943208427846,0.34072711323127003,0
443,Bali,Autumn,11,1128.3619275715316,2,Adventure,665.6094958119626,2,5,0.3377511665759413,0.7487314777103389,0.011016679995535461,0.6920288077317835,0
444,Goa,Autumn,3,1326.396892914377,2,Cultural,201.5838351719474,4,1,-0.16246625737733958,0.9628074275617138,0.9501438855932477,0.04423141328043678,1
445,Reykjavik,Spring,6,3498.964716439106,2,Honeymoon,1050.9054039699356,4,5,0.8448611261051863,0.37999713044280303,0.12381909267697455,0.8299786351622237,1
446,Cairo,Summer,2,2711.7893694135996,5,Leisure,335.5697626300501,2,4,-0.12993890786851098,0.3505998495278747,0.38314887235958706,0.9618251404974265,1
447,NYC,Spring,7,2530.5640636706758,1,Honeymoon,3995.9051484035645,4,3,0.31043950983618473,0.6105152265803961,0.8795275597147806,0.6076372025819908,0
448,Banff,Winter,4,1549.1896715389876,3,Business,1263.2336612788029,2,2,0.3973181125020393,0.2812536141915789,0.10656797019076225,0.9565083710307213,0
449,Reykjavik,Monsoon,6,2550.4305884259047,4,Adventure,531.5833227820339,3,1,0.9593700798745552,0.14135033381518924,0.4836042517541208,0.41306182943174774,1
450,Kyoto,Summer,7,1228.8859730947843,4,Leisure,627.0925066519482,1,5,-0.05851480989491678,0.9615408704921987,0.8447835975413958,0.4150317306551369,1
451,Banff,Autumn,5,1547.2455757579999,3,Honeymoon,241.88972239167168,5,4,-0.2265964531145764,0.8095299568090221,0.5569626240341401,0.10624890941343745,1
452,Banff,Spring,6,3235.3186162819316,1,Honeymoon,455.0605516179759,5,5,-0.6490726922076616,0.9584995530241278,0.21034359542276004,0.0354469349997697,1
453,Goa,Summer,11,3055.0969542416938,1,Honeymoon,2472.681731807927,1,4,0.8761835033312365,0.21783287868391665,0.7355095314125814,0.24450431813453388,0
454,Paris,Spring,11,1003.1036197330836,3,Cultural,6538.276753576918,3,5,0.31070545352427004,0.017809214969670584,0.6813410628675078,0.4781286571011477,0
455,Reykjavik,Summer,2,1082.1273251849555,5,Business,1960.8183891456226,4,5,0.32653055294715105,0.4372615757381064,0.3621859065469243,0.507682390862889,1
456,Reykjavik,Autumn,6,1929.8958017058596,1,Cultural,1018.7849483578218,3,3,1.0,0.9336089629915812,0.046295161581375144,0.21757538174143332,1
457,Bali,Monsoon,12,5093.290807993987,5,Cultural,776.2172943494107,2,4,0.2625223705931497,0.1383253388717589,0.007864689896093902,0.6128056746614275,0
458,Cairo,Spring,8,572.8711952572011,4,Adventure,510.2002772586731,5,2,-0.5511607025500161,0.11718552283459838,0.8253928831271716,0.1812058748383879,1
459,Santorini,Autumn,4,2136.661330339136,1,Adventure,5697.670690267039,2,4,0.002048212503511948,0.06895278424584206,0.32155736155906856,0.32621114026910014,0
460,Bali,Winter,9,791.8516004242034,2,Backpacking,942.9384767972006,2,4,-0.3873912044243266,0.7650179989319748,0.1377698986059046,0.19570951518932744,0
461,Queenstown,Dry,3,1235.7105205159694,2,Business,5958.081808529676,2,3,-0.0979341972913862,0.7859265338335389,0.5185512261629821,0.6966635999901375,0
462,Bali,Autumn,2,1452.9379372894682,5,Adventure,3343.640985642086,5,4,-0.10129480137730362,0.695376055663464,0.9208332957250901,0.5165725082223118,1
463,Queenstown,Summer,9,1404.862895788837,3,Backpacking,272.42486598328685,3,2,-0.19351219553352475,0.05329184512233609,0.008480864522397713,0.7361010990726155,1
464,Goa,Autumn,8,1312.5438930159642,2,Leisure,643.7034144088491,4,4,-0.5966412526776985,0.7232883358152038,0.05614354067641447,0.05724816959164969,0
465,Paris,Summer,11,1815.8777456645907,2,Business,642.1127431537581,5,3,0.896250816836148,0.4486288084616872,0.41704493258507236,0.42536208023514144,1
466,Banff,Dry,6,1311.3949015386759,3,Leisure,1028.7738227557754,5,2,0.2494240222191969,0.15789442193660497,0.6759659067550634,0.9669585789814206,0
467,Bali,Summer,12,751.8415290433755,1,Cultural,1044.975372890233,5,5,-0.01273601735011913,0.2951260104846021,0.4761004587670502,0.053619514706363613,1
468,Reykjavik,Winter,7,2886.8515769404657,2,Business,12052.06479254959,5,1,0.4788189147578715,0.5011468399329609,0.8975484384654047,0.41837868969596215,0
469,Bali,Spring,10,2840.4657105208084,1,Backpacking,463.22722499161915,5,4,0.3355336374246955,0.32965147226968106,0.04408455553747814,0.04039821885562056,1
470,Banff,Summer,3,2998.6113765684427,4,Backpacking,1317.0846157382161,5,2,0.23784536637102377,0.9697492267415924,0.34014086964374357,0.14665332097079997,1
471,Queenstown,Monsoon,3,717.3467258048242,4,Backpacking,1795.8005564961206,4,2,0.44249903638341337,0.4747417417071993,0.35134788938872075,0.4625264515730515,0
472,Santorini,Autumn,11,2163.2151547873177,3,Adventure,1095.2548954834192,1,1,0.1669673718793283,0.37215051025214363,0.3401272259863417,0.1575133976840526,0
473,Goa,Summer,12,2712.395070690703,1,Leisure,1197.6833907368923,1,1,0.4351107284957957,0.6731654289680367,0.48768591212339063,0.5187554249638431,0
474,Goa,Dry,13,973.8709100113635,2,Backpacking,475.3982551086562,4,1,0.47655615043888755,0.6505450568559148,0.7905770451946105,0.9227316827700696,1
475,Cairo,Monsoon,5,1818.021223768314,5,Backpacking,1194.148855383232,2,5,0.18135936751640153,0.002439280405267419,0.31788261640281734,0.20040755819742673,1
