user_id,location,season,duration_days,budget_usd,group_size,trip_type,distance_km,hotel_quality,rating_1_5,review_polarity,weather_score,time_flexibility,ambiguity_level,accept_recommendation,continent
300,Paris,Autumn,13,7597.739393550935,2,Cultural,784.1556036193986,1,3,0.0652868165905577,0.2522042889924876,0.5983840749526497,0.8645978880190527,0,Europe
301,NYC,Summer,8,958.6901763655944,2,Leisure,519.4900399005369,1,5,-0.2965268880652877,0.7266351286038967,0.6075894499635455,0.0659752775734093,0,North America
302,Santorini,Summer,13,579.0051082425869,3,Backpacking,728.9807465372166,5,4,0.139462606341613,0.2311129442268543,0.958962169651636,0.3975712089613459,1,Europe
303,Paris,Spring,8,3912.587030320328,4,Business,423.0718958319297,3,4,-0.1169168204541881,0.6160539428785416,0.8320292543194271,0.9400469260809028,1,Europe
304,Santorini,Summer,2,1100.9343824010873,5,Backpacking,2223.2597178308083,1,1,0.6452867936869241,0.6592643070226565,0.8142429309683494,0.5016769958568053,0,Europe
305,Reykjavik,Dry,12,1785.7185844715675,1,Business,589.1018430536624,3,4,0.0191871179875813,0.3284281034547527,0.3395023699016256,0.220658229788593,1,Europe
306,Bali,Autumn,11,1272.1314423333044,5,Adventure,2630.232884715449,4,2,0.4481654407008576,0.8188338654260512,0.3348633934646454,0.3536564117688484,0,Asia
307,NYC,Summer,10,2123.6629186633654,3,Business,795.9185561251355,2,1,0.2016068811473462,0.8853708982474505,0.2917379598126468,0.4081395661948063,1,North America
308,Reykjavik,Spring,13,1022.165071362813,1,Leisure,475.9533537501002,2,2,-0.6010355196220275,0.855069930253995,0.3466957617763199,0.1172895144167921,1,Europe
309,NYC,Summer,4,1623.007108358621,5,Honeymoon,779.7385955386915,4,1,0.0546709121314122,0.3307982194647173,0.3695087613598505,0.6607922438484112,0,North America
310,Bali,Summer,12,2368.208866645174,2,Honeymoon,134.37932413841173,3,1,-0.5178120496643418,0.744340259012654,0.1400036889805933,0.5921643290924764,0,Asia
311,Cairo,Winter,4,987.3402072467763,4,Leisure,995.6393948468066,5,4,0.0459395808915393,0.5594907548692242,0.3559478627020935,0.6477228778655774,1,Africa
312,Cairo,Monsoon,13,1187.9086252745856,4,Business,957.0969065563588,2,3,-0.2725654086153446,0.5926283244920116,0.4467470352447276,0.6107915686801879,0,Africa
313,Bali,Monsoon,4,1467.8738905153734,1,Business,2121.3208099703666,2,2,0.2909815167424041,0.4774250852584618,0.3093473387466585,0.0166720682883396,0,Asia
314,Kyoto,Dry,8,767.171779753679,2,Adventure,242.48892945737373,1,1,-0.5711771687331006,0.6002611479688716,0.1653469681575478,0.1744628495663196,1,Asia
315,Kyoto,Dry,11,1403.133754671592,4,Leisure,2778.018238675926,4,4,0.1073509126397186,0.1356541580357499,0.3734103981784976,0.1655720019458605,0,Asia
316,Cairo,Dry,2,1941.6199394205687,2,Honeymoon,2114.3007792619896,3,4,0.386207791281597,0.4088472331174553,0.4809077732164358,0.0979514862979894,1,Africa
317,Queenstown,Spring,2,1422.6415017559912,1,Adventure,2985.8353948964896,2,3,0.5537977846544977,0.177671761987946,0.7207283866671284,0.7354757731982764,1,Oceania
318,Queenstown,Spring,12,1536.3643678698186,1,Business,1051.342185956633,4,1,-0.2820838789421114,0.2801055309714257,0.7112377614746703,0.1201372144784916,0,Oceania
319,Banff,Summer,2,1786.5809660014277,5,Adventure,2467.886677611867,2,1,0.1088754861035875,0.1278145359221337,0.2026950310833242,0.6681940734503442,0,North America
320,Queenstown,Autumn,9,1219.9362991353285,1,Business,337.98610057371025,1,1,0.1920734864557867,0.21249560522202,0.0366553951682371,0.1783903096536754,1,Oceania
321,NYC,Spring,13,2737.0542765604105,1,Leisure,1939.989912232358,3,1,0.873563139771384,0.7819292557877159,0.3037995218070692,0.1183101782479263,0,North America
322,Bali,Monsoon,9,4279.480380931432,3,Cultural,591.7414444965295,3,5,-0.6406650303750685,0.5498364621776702,0.1571363048589508,0.1625300486160793,1,Asia
323,Cairo,Autumn,7,1368.364848416585,1,Business,292.62108126556427,3,2,-0.3555512725355244,0.0236431185122349,0.395788479215694,0.50840345653802,1,Africa
324,Banff,Autumn,7,2419.0228071086044,4,Cultural,446.1644408253397,3,4,1.0,0.7885244838021156,0.9793461191526044,0.6454825098577557,1,North America
325,Banff,Spring,9,1565.9214360459198,3,Business,1101.4964142499489,5,5,-0.0365486419779873,0.9094683959294906,0.1810713709052209,0.8119248600576368,0,North America
326,Kyoto,Summer,8,2251.3659660739854,4,Adventure,567.1141654309198,2,5,-0.8454969049516373,0.8804292757826376,0.3188739434229689,0.1285622054646306,1,Asia
327,Kyoto,Spring,8,4626.091946968567,3,Cultural,1481.571792774649,2,2,-0.191275071674083,0.8230168828733218,0.7251143163195723,0.6161867473858301,1,Asia
328,Paris,Monsoon,3,2453.315676158376,4,Honeymoon,258.1162219069216,3,3,-1.0,0.9922164428009368,0.5091827828619216,0.7738395994112472,0,Europe
329,Bali,Autumn,9,623.8757791732079,4,Cultural,200.00091971396955,1,3,0.2204603562280765,0.586401955537933,0.0439281435733849,0.3124051715078844,1,Asia
330,Reykjavik,Winter,10,2374.15622312036,3,Leisure,3287.5896540722792,1,1,0.5048923801391093,0.9625876285149048,0.1616900181613216,0.0797155793674376,1,Europe
331,Reykjavik,Summer,10,3788.472740378128,1,Backpacking,2259.8192326656563,3,4,-0.3558311880843766,0.9488442325014276,0.935249554773196,0.1559459630665138,1,Europe
332,NYC,Summer,2,1582.9449729005876,2,Honeymoon,473.6944678507057,3,3,-0.1353619611257534,0.3132387305034393,0.1031649927390284,0.0915586475604567,0,North America
333,NYC,Summer,10,3285.8507699401343,1,Honeymoon,1094.004706662481,4,2,0.5618270776844563,0.8634337560558708,0.6350927872097057,0.8872119310226779,0,North America
334,Santorini,Winter,10,1195.0349075869883,1,Honeymoon,2478.987892905592,1,3,-0.7751077324230352,0.7924726655587772,0.7923256488409115,0.3767016683602345,0,Europe
335,Goa,Winter,4,741.5009956191315,2,Honeymoon,1533.5805155840253,5,4,-0.5607856060997728,0.7757987774010856,0.2654390627249239,0.523348605135786,1,Asia
336,Santorini,Spring,12,1967.858965750538,2,Honeymoon,1234.694039343436,3,1,-0.0140575908578198,0.896280771291922,0.7250780031386901,0.7686881518043146,0,Europe
337,Banff,Dry,8,630.2483622875335,1,Business,2633.642808376427,1,4,-0.2761674187334092,0.3841900099203077,0.1698951790301802,0.3714984221207238,0,North America
338,NYC,Spring,7,1565.7768855022416,2,Leisure,611.2035339604955,2,5,-0.0469334487367938,0.4000549658873819,0.2847502748337903,0.6491026546276127,1,North America
339,Kyoto,Monsoon,10,3913.17896662229,3,Business,1124.3301993014416,2,4,-0.5318751597032609,0.6400523092036364,0.3118220308842074,0.0766798532184377,1,Asia
340,Banff,Spring,8,574.8690389750519,1,Adventure,1081.0856961333511,3,4,0.2071567429607538,0.7378045378143421,0.9964349905642236,0.4809056475686004,0,North America
341,Cairo,Summer,8,839.0765337014533,2,Honeymoon,881.6457769147551,3,1,0.0253834574100056,0.8797371026576145,0.2145722952179573,0.0965189661703076,1,Africa
342,Kyoto,Monsoon,5,973.385939828848,1,Cultural,802.8401200824785,3,4,0.3745952471165163,0.8758453206592819,0.129207464633585,0.248284140680228,1,Asia
343,Cairo,Spring,13,1740.6399016549765,1,Backpacking,1162.4610020356292,3,4,0.2001997502401462,0.7213396243862599,0.9256914374814104,0.2933408275954686,0,Africa
344,Reykjavik,Summer,13,1451.815220404778,1,Business,1127.2383662620118,5,3,0.2033450362480117,0.9568927778215228,0.1619306938203527,0.7175838038869466,1,Europe
345,Banff,Summer,3,4185.920157046469,3,Business,474.02396807340045,5,3,-0.6231536772650569,0.1786286189462422,0.8792799196294053,0.6741041862892538,0,North America
346,Kyoto,Summer,10,3205.45395020659,4,Backpacking,2082.7339900983698,3,4,0.3462957758224361,0.9503398471800862,0.65045662764669,0.7470800889310658,1,Asia
347,Banff,Winter,2,2433.6896704088813,4,Cultural,502.1464618372752,5,1,-0.065433200902221,0.0641914820336215,0.5768614980705188,0.0617550472373351,0,North America
348,Banff,Monsoon,6,1973.133542256862,4,Cultural,920.9569056747454,5,2,0.0167008461751911,0.5556218811919182,0.7513387115465768,0.9939142121730468,0,North America
349,Bali,Monsoon,13,2289.1546185614297,4,Cultural,865.9053628558657,5,4,0.6241321881954048,0.0901969570081222,0.7259989571480501,0.0544200287097689,0,Asia
350,Bali,Summer,4,1077.9437679664638,5,Backpacking,1460.4251780181778,2,5,-0.2597177782584475,0.5680009751981364,0.1105261894183137,0.825747791439154,0,Asia
351,Reykjavik,Autumn,6,3023.971196036843,2,Honeymoon,201.2840003416855,3,2,0.7755921642295003,0.3901097124557194,0.9994661104066892,0.7402689334805356,0,Europe
352,Paris,Summer,4,927.7603420986036,4,Leisure,2236.6351537001046,2,3,0.8222376496865466,0.0816094315023868,0.9418897264487286,0.5917617904918199,0,Europe
353,Kyoto,Summer,10,2984.615468756202,5,Cultural,638.044303342938,1,5,0.4763922186821859,0.6481168050241883,0.8965919628619162,0.4388571651449872,1,Asia
354,Goa,Spring,7,3683.74619549641,3,Cultural,2910.181227802248,1,1,-0.390310405383711,0.7311979996228418,0.6222891339424068,0.7571323532701827,0,Asia
355,Banff,Dry,9,2051.894437497776,5,Business,748.0486832288179,4,2,-0.993146622813466,0.1741854136199813,0.5227913313323141,0.7398578032688461,0,North America
356,Banff,Monsoon,13,1626.6405661045364,1,Leisure,1054.608757768462,3,1,0.6394174571299704,0.6944367193087689,0.5362785838816683,0.1371783354898045,0,North America
357,Bali,Winter,8,2298.8998122749035,5,Honeymoon,5069.65898029981,5,2,0.1556925306655398,0.1790475491477329,0.0149369442282324,0.7926324729608702,0,Asia
358,Santorini,Autumn,10,324.76082162609134,3,Honeymoon,878.4240352939155,4,4,-0.2725987354107312,0.1373964493152765,0.4994695019454429,0.0785569974349652,0,Europe
359,Paris,Summer,3,2167.554670320744,2,Adventure,2954.4858094318283,1,2,0.6867811718778013,0.1473632665247457,0.6237695676599199,0.5005461421285348,1,Europe
360,Queenstown,Autumn,4,1689.161618832849,1,Leisure,1131.4282689960455,5,5,-0.3307794404389047,0.5990784689543349,0.6587062087749485,0.6450818265671943,1,Oceania
361,Santorini,Autumn,13,1753.9455553408766,4,Business,1528.9477982405929,3,5,-0.1120776291154713,0.7787908081266032,0.332139465051313,0.8216888573752277,0,Europe
362,Santorini,Summer,12,2762.577798379271,3,Adventure,1159.758266608293,3,5,0.3624451821584971,0.5968937014738136,0.4712823502935495,0.4631102180930537,0,Europe
363,Kyoto,Spring,9,1728.7236611077449,2,Backpacking,2160.9026373296515,5,4,-0.4568014158074387,0.8093514530182451,0.6363106066625744,0.2368580775651452,0,Asia
364,Santorini,Spring,6,912.2151624696744,2,Honeymoon,633.6994001323153,4,4,0.0452595451964663,0.5914773410703692,0.4283055102751817,0.4906596154566065,1,Europe
365,Bali,Dry,4,1660.972241419698,5,Backpacking,499.0773938319217,1,3,0.6445685919566807,0.7973212473484868,0.9621351989835252,0.2502081104371201,1,Asia
366,Reykjavik,Summer,12,1882.8338547833832,3,Business,657.9566500015204,1,5,0.205555371810565,0.9765225011333006,0.7054421098520003,0.5287253814561483,1,Europe
367,Goa,Dry,11,1937.1252960723543,1,Backpacking,1187.6932993469632,3,1,0.7237131684118403,0.3909598079682246,0.0012737462508904,0.4625081831065178,1,Asia
368,NYC,Spring,4,1992.5123728789576,2,Leisure,919.054084009906,1,4,0.666801179002999,0.1499421769268947,0.023279481482253,0.7805044837503944,1,North America
369,Paris,Autumn,9,3373.2145022634527,1,Adventure,1935.6914907307496,1,1,0.1038691672108097,0.1353968117049576,0.6903002034683744,0.2400901134425289,1,Europe
370,Queenstown,Spring,9,942.3523678617222,4,Leisure,3114.3799544187955,4,2,-1.0,0.597477596656598,0.4126450975455027,0.1999851841903395,0,Oceania
371,NYC,Summer,7,2009.0560697303256,5,Honeymoon,502.3661971823643,1,2,-0.4528861476076533,0.547103065855342,0.8394709492122663,0.4741853395669599,1,North America
372,Cairo,Spring,13,3920.434698735468,5,Business,609.623142279545,1,4,0.4816670561922447,0.1842353785420307,0.173015409486262,0.0505043651908506,1,Africa
373,Goa,Spring,3,638.5711496980115,4,Adventure,347.5847309481396,3,4,-0.6751257101426436,0.8821049626676735,0.0138269140522918,0.2293406284355058,1,Asia
374,NYC,Monsoon,5,2013.8186176399083,4,Adventure,5565.256713236259,1,1,-0.0633462942934749,0.9567483684541884,0.3880823501137123,0.3537049141876919,0,North America
375,Santorini,Summer,3,1272.543457115213,3,Business,1399.311486531141,2,4,0.2692403068445161,0.2532156431033017,0.736064104307449,0.4876297125609102,0,Europe
376,Paris,Autumn,10,1447.4718606838755,4,Adventure,1609.7623784181674,5,2,0.8347853478807551,0.206882930901067,0.9717277333775686,0.269436711225364,1,Europe
377,Queenstown,Summer,9,1050.5987283035604,1,Business,375.34037913564254,4,1,-0.187509848227207,0.2139218523075472,0.8836538793510554,0.5606364947084064,1,Oceania
378,Queenstown,Summer,13,1633.1559223793652,3,Business,1095.607199655606,5,3,-0.2217438545415646,0.3874215296913594,0.4840746119371388,0.8784146664451715,0,Oceania
379,NYC,Autumn,8,5457.539732011007,3,Adventure,1648.1329611599974,2,3,0.0737771167522497,0.8532271752989463,0.8128172831963666,0.5437274613576021,1,North America
380,Kyoto,Spring,3,846.6960566270773,1,Adventure,895.868687022591,4,2,0.2754564849050512,0.5959606099411179,0.070330457867614,0.2868395217364318,1,Asia
381,Paris,Dry,7,896.2630912598494,3,Cultural,2592.9837012893418,2,2,0.0228765863019529,0.0675534317326699,0.5722723475848833,0.0619809720023148,1,Europe
382,Banff,Winter,3,827.8560262304047,4,Business,6970.657976470001,2,5,0.6246341744429053,0.4729790851720672,0.92429841301447,0.1366663047483236,1,North America
383,Banff,Winter,10,5097.222038499009,2,Adventure,514.0650111659999,1,2,-0.299571916514236,0.0903316830280925,0.3963851474907399,0.5612173685471906,1,North America
384,Kyoto,Summer,10,1370.04131689814,3,Cultural,484.1187380693943,5,5,0.1600804666895217,0.4062141140084401,0.9601006296631156,0.6837088381043798,1,Asia
385,Paris,Spring,12,1780.441353207366,2,Business,543.372532142078,1,5,0.3226063551235095,0.403520142303317,0.2206850967291053,0.0496679435540705,1,Europe
386,Bali,Dry,6,1419.8836850961966,2,Adventure,3963.803519550532,2,2,-0.1001164049529283,0.6483526657096457,0.1056338095333935,0.1855498297134816,1,Asia
387,Paris,Summer,5,1025.921254677343,1,Business,2524.7169934447024,3,3,0.5198549682799833,0.549453966963101,0.5247623360817011,0.3190812706765705,0,Europe
388,Santorini,Spring,2,1570.123585355573,2,Leisure,983.9526202741296,3,4,0.1744792706211747,0.874754782339086,0.9072468719812244,0.3197731088805023,1,Europe
389,Santorini,Summer,6,7902.592612723153,5,Leisure,1129.1808434441243,2,3,0.4944228565761369,0.0162751826654723,0.3112792187447442,0.958407014177961,1,Europe
390,Bali,Winter,7,4168.2124448368495,5,Adventure,570.6437440228877,2,3,0.197052054024416,0.7739988220946491,0.8001603193989524,0.2037705979424225,1,Asia
391,Queenstown,Autumn,11,1083.8093707840756,4,Adventure,2235.056365504014,2,2,0.288202285743614,0.0226583409558417,0.1691972658802809,0.0625203494791089,1,Oceania
392,Bali,Winter,11,2666.559815055857,4,Leisure,809.2262471671798,5,1,-0.2161958784246776,0.304289828476366,0.7455703960009396,0.3530148293123191,0,Asia
393,NYC,Winter,3,1097.8251182635538,4,Backpacking,890.63863110122,3,1,-0.2153858525956117,0.8796631381795634,0.557026941387431,0.1344419710296794,1,North America
394,Reykjavik,Spring,5,622.771337368533,3,Adventure,1784.7467675366083,5,2,0.7121982399643884,0.6904141716771217,0.1750169753943722,0.1265819651357891,1,Europe
395,Queenstown,Dry,8,3333.2615584084374,3,Honeymoon,943.507250565725,5,4,0.4177552222601661,0.1719966783661433,0.7180872494376086,0.4074506611171283,0,Oceania
396,Santorini,Summer,6,3626.617620844325,4,Backpacking,908.711084844942,4,2,-0.4114825831112009,0.4907845441119429,0.7137561134564273,0.3063911392499486,1,Europe
397,Paris,Autumn,2,3386.7679910324,4,Honeymoon,1105.9502115898113,5,1,0.1904317123274157,0.7219041809779858,0.5154352291434403,0.0917267761553595,1,Europe
398,Bali,Spring,12,1363.869078739985,3,Honeymoon,2072.0305159260542,1,2,-1.0,0.9373433213395294,0.2254676376426746,0.6043034294274493,0,Asia
399,Kyoto,Dry,10,1635.877374021415,3,Leisure,4093.658960120416,5,3,-0.1869700818497083,0.6343211992182037,0.1322938922449965,0.50169976602035,0,Asia
400,NYC,Summer,8,2835.1761044230143,3,Cultural,1751.7822649854809,3,2,0.580513838309953,0.0246754114329272,0.9572550484597891,0.0770996689513053,1,North America
401,Banff,Spring,5,2286.774577829268,2,Honeymoon,2085.265322009725,4,2,0.0374272056444202,0.4997018596962835,0.6558125382591552,0.8627444740141443,0,North America
402,Queenstown,Summer,12,1427.696402809587,2,Business,934.5982430029744,2,1,0.1589563348330156,0.1529616391708277,0.809241483573384,0.2847130582123327,1,Oceania
403,NYC,Spring,2,684.4098321001545,1,Leisure,622.5112556027939,1,2,-1.0,0.0477795504749213,0.6969705290502416,0.9613807849471794,0,North America
404,Banff,Spring,7,1935.895165822336,3,Business,1850.4589822010648,5,2,-0.0961268090680758,0.5985106346815843,0.8294736651922889,0.9315386325563256,1,North America
405,Goa,Autumn,11,3454.4059546346507,4,Honeymoon,1257.6405431692476,3,5,0.2691361119136062,0.7769219025104245,0.1624908197489234,0.4340966262187528,1,Asia
406,Reykjavik,Summer,13,881.3431287697164,4,Honeymoon,351.39012764254863,1,5,0.3326449376991698,0.0360605554964043,0.4969502245470444,0.2285669404383349,1,Europe
407,Goa,Dry,5,2652.494054474195,5,Cultural,843.4868408898425,4,2,0.5811778556671822,0.7835892709655194,0.6671247705022934,0.8348527125302225,0,Asia
408,Bali,Summer,9,2205.975331028423,1,Adventure,1026.2661332366924,1,1,-0.0051288758867141,0.7063878798115087,0.1033898998952179,0.3612858416224468,1,Asia
409,Banff,Winter,4,2835.827208599133,4,Adventure,728.9708218986193,3,1,0.0171720936879254,0.7519868881683613,0.1499569493284083,0.1635506946712982,0,North America
410,Paris,Summer,3,3050.879839081332,4,Adventure,3588.137252433696,4,2,-0.5660587147049312,0.2447283727157004,0.6339825942509465,0.5516077158189412,0,Europe
411,Bali,Autumn,6,1191.9201472804436,3,Cultural,1609.8096634364767,4,3,-0.002260769586599,0.3935954554934291,0.86870580425382,0.4894024427012657,0,Asia
412,Kyoto,Autumn,12,685.2778386535683,2,Adventure,3289.661445334976,3,3,-0.5307875311988993,0.1197508272072189,0.6604161789415977,0.8500178788139564,0,Asia
413,Kyoto,Summer,10,1312.7615943541175,2,Cultural,1353.8940615648182,2,2,-0.8239350599027084,0.2388909502344665,0.0362048134560756,0.7292813798393321,0,Asia
414,Bali,Dry,7,3082.438829866974,4,Leisure,1170.4110245576487,5,2,-0.4425896850552892,0.3027896714774301,0.970432917090323,0.8761394868367537,0,Asia
415,Paris,Summer,5,1306.0957960639253,5,Adventure,518.386833260157,1,2,0.8543424539019857,0.3194366395367861,0.139506900906245,0.7347029123873744,1,Europe
416,Cairo,Spring,3,1192.2219210632195,4,Adventure,1107.1491161327056,1,3,-0.0352806007566382,0.1750398880968118,0.2325622335524897,0.642174960647797,0,Africa
417,Banff,Autumn,5,606.1877732035882,3,Leisure,1108.1454602896129,1,4,0.2099386815116828,0.1887117980711433,0.9749672819047244,0.5001771522770128,0,North America
418,Bali,Monsoon,3,5174.968508135257,4,Backpacking,367.34773004348256,5,1,-0.156748125599028,0.90147039979216,0.7710329966533749,0.9875532894964476,1,Asia
419,Kyoto,Spring,4,2967.360703986435,1,Honeymoon,712.213712360757,3,3,-0.7952755097259487,0.7838936148156058,0.9365766803785066,0.9591648240001724,1,Asia
420,Reykjavik,Summer,10,2869.627727778218,4,Backpacking,846.7232680918075,1,4,0.5680565624648537,0.3444777034914373,0.8066196928080297,0.8488529815357496,0,Europe
421,Banff,Monsoon,3,3231.285200818354,1,Business,1526.5775833873088,1,4,-0.9860990699277944,0.9476435394809608,0.6517344750032,0.7753192137855278,0,North America
422,Cairo,Winter,2,2555.555809452501,5,Leisure,1586.1739737477114,1,3,-0.1773963383958292,0.2389227127923239,0.284552998863006,0.5775595501185121,0,Africa
423,Queenstown,Dry,8,1561.50079662933,5,Backpacking,688.796047204642,5,3,0.0726925595749694,0.4068204534500507,0.3268814416995254,0.2597533605262068,0,Oceania
424,Reykjavik,Autumn,5,1638.8360406465729,3,Cultural,1595.7445072741357,3,4,0.2152448217149276,0.8135253114345706,0.9472710730443696,0.8754390270879648,1,Europe
425,Goa,Autumn,7,1398.9278226663166,2,Honeymoon,947.9832719919136,1,2,-0.2632348022644349,0.4428863702036266,0.8606256161556446,0.0108161348789577,0,Asia
426,Bali,Summer,3,8785.38173435775,4,Cultural,110.4214027028936,2,3,-0.8189807415274872,0.2346253229081459,0.3594904484423264,0.2274399667939332,1,Asia
427,Santorini,Dry,4,2523.866219224799,4,Cultural,744.1468351543407,4,2,-0.3005466461677191,0.3685354676214883,0.3732674176207038,0.4037324450844698,0,Europe
428,Santorini,Summer,7,1368.8410818786338,4,Cultural,2599.8028965427447,3,3,-0.2743789938098312,0.5007210723746816,0.2976943902758847,0.586157155234072,0,Europe
429,Paris,Winter,10,2390.596187129645,3,Adventure,285.5894798985402,5,1,-0.2865467475775402,0.6206443836603374,0.3261301426250039,0.5608793203603559,1,Europe
430,Queenstown,Summer,6,985.8247981256176,2,Business,1200.0913529446657,1,2,0.5850292951038017,0.4056064995815233,0.8606674662887857,0.1758158263852847,0,Oceania
431,Paris,Autumn,8,4459.10802738826,1,Honeymoon,3897.9613760036186,1,1,-0.5068013890695712,0.4313043311199742,0.0105068565898468,0.1047981998135317,0,Europe
432,Queenstown,Winter,8,1216.044360476488,2,Leisure,596.7567865019835,1,2,0.2504896372190794,0.2639436128014252,0.4360526211095247,0.2223289275852796,0,Oceania
433,Santorini,Autumn,5,2442.191960717137,3,Leisure,1098.520182395856,2,3,0.1791485186089579,0.5353472984174117,0.9428396785279078,0.3487087888964836,0,Europe
434,Bali,Monsoon,5,3427.500570368305,3,Backpacking,386.3667292546228,4,3,0.580227538735835,0.2194562337695463,0.5426363551828088,0.0140536879200862,1,Asia
435,Goa,Summer,7,2277.562626164204,3,Business,4031.06107097401,4,5,0.0334340641315343,0.8675262181080758,0.4504457901439035,0.6924558205498558,1,Asia
436,Bali,Autumn,2,1913.4860127986217,2,Backpacking,1025.9085594364528,2,1,0.4955654835987793,0.7473670702663014,0.3123698046995881,0.2477274357374914,0,Asia
437,Reykjavik,Summer,10,1819.79884805062,5,Business,1138.311694845049,4,5,0.0138899309529509,0.4102789884141841,0.0739126298619038,0.3514044365483624,0,Europe
438,Banff,Summer,9,1747.8388167519597,2,Business,3240.362134359064,4,2,0.3171962632924001,0.7472278470328477,0.2244864780275128,0.3349016905838995,0,North America
439,Paris,Summer,5,1279.1881612170898,5,Backpacking,1861.5834387742743,1,4,-0.6514705436236203,0.006995941809373,0.0904584099368712,0.5118298008785218,0,Europe
440,NYC,Spring,6,1380.650359502916,2,Business,544.2980669559759,4,4,-1.0,0.3444892226423965,0.1266994297154282,0.859799722094611,1,North America
441,Banff,Spring,5,4392.9410472791,3,Adventure,653.3922648111665,3,5,0.2887734267829267,0.4403011481467885,0.1635165441262698,0.1493899535055411,1,North America
442,NYC,Autumn,9,1694.0510666993828,4,Business,1629.3640163075113,1,1,0.3155915630196148,0.4697985075456973,0.3020294320842784,0.34072711323127,0,North America
443,Bali,Autumn,11,1128.3619275715316,2,Adventure,665.6094958119626,2,5,0.3377511665759413,0.7487314777103389,0.0110166799955354,0.6920288077317835,0,Asia
444,Goa,Autumn,3,1326.396892914377,2,Cultural,201.5838351719474,4,1,-0.1624662573773395,0.9628074275617138,0.9501438855932476,0.0442314132804367,1,Asia
445,Reykjavik,Spring,6,3498.964716439106,2,Honeymoon,1050.9054039699356,4,5,0.8448611261051863,0.379997130442803,0.1238190926769745,0.8299786351622237,1,Europe
446,Cairo,Summer,2,2711.7893694136,5,Leisure,335.5697626300501,2,4,-0.1299389078685109,0.3505998495278747,0.383148872359587,0.9618251404974264,1,Africa
447,NYC,Spring,7,2530.564063670676,1,Honeymoon,3995.905148403565,4,3,0.3104395098361847,0.6105152265803961,0.8795275597147806,0.6076372025819908,0,North America
448,Banff,Winter,4,1549.1896715389876,3,Business,1263.2336612788029,2,2,0.3973181125020393,0.2812536141915789,0.1065679701907622,0.9565083710307212,0,North America
449,Reykjavik,Monsoon,6,2550.4305884259047,4,Adventure,531.5833227820339,3,1,0.9593700798745552,0.1413503338151892,0.4836042517541208,0.4130618294317477,1,Europe
450,Kyoto,Summer,7,1228.8859730947845,4,Leisure,627.0925066519482,1,5,-0.0585148098949167,0.9615408704921988,0.8447835975413958,0.4150317306551369,1,Asia
451,Banff,Autumn,5,1547.245575758,3,Honeymoon,241.88972239167168,5,4,-0.2265964531145764,0.8095299568090221,0.5569626240341401,0.1062489094134374,1,North America
452,Banff,Spring,6,3235.318616281932,1,Honeymoon,455.0605516179759,5,5,-0.6490726922076616,0.9584995530241278,0.21034359542276,0.0354469349997697,1,North America
453,Goa,Summer,11,3055.0969542416938,1,Honeymoon,2472.681731807927,1,4,0.8761835033312365,0.2178328786839166,0.7355095314125814,0.2445043181345338,0,Asia
454,Paris,Spring,11,1003.1036197330836,3,Cultural,6538.276753576918,3,5,0.31070545352427,0.0178092149696705,0.6813410628675078,0.4781286571011477,0,Europe
455,Reykjavik,Summer,2,1082.1273251849557,5,Business,1960.8183891456224,4,5,0.326530552947151,0.4372615757381064,0.3621859065469243,0.507682390862889,1,Europe
456,Reykjavik,Autumn,6,1929.89580170586,1,Cultural,1018.7849483578218,3,3,1.0,0.9336089629915812,0.0462951615813751,0.2175753817414333,1,Europe
457,Bali,Monsoon,12,5093.290807993987,5,Cultural,776.2172943494107,2,4,0.2625223705931497,0.1383253388717589,0.0078646898960939,0.6128056746614275,0,Asia
458,Cairo,Spring,8,572.8711952572011,4,Adventure,510.2002772586731,5,2,-0.5511607025500161,0.1171855228345983,0.8253928831271716,0.1812058748383879,1,Africa
459,Santorini,Autumn,4,2136.661330339136,1,Adventure,5697.670690267039,2,4,0.0020482125035119,0.068952784245842,0.3215573615590685,0.3262111402691001,0,Europe
460,Bali,Winter,9,791.8516004242034,2,Backpacking,942.9384767972006,2,4,-0.3873912044243266,0.7650179989319748,0.1377698986059046,0.1957095151893274,0,Asia
461,Queenstown,Dry,3,1235.7105205159694,2,Business,5958.081808529676,2,3,-0.0979341972913862,0.7859265338335389,0.5185512261629821,0.6966635999901375,0,Oceania
462,Bali,Autumn,2,1452.9379372894682,5,Adventure,3343.640985642086,5,4,-0.1012948013773036,0.695376055663464,0.92083329572509,0.5165725082223118,1,Asia
463,Queenstown,Summer,9,1404.862895788837,3,Backpacking,272.42486598328685,3,2,-0.1935121955335247,0.053291845122336,0.0084808645223977,0.7361010990726155,1,Oceania
464,Goa,Autumn,8,1312.5438930159642,2,Leisure,643.7034144088491,4,4,-0.5966412526776985,0.7232883358152038,0.0561435406764144,0.0572481695916496,0,Asia
465,Paris,Summer,11,1815.8777456645907,2,Business,642.1127431537581,5,3,0.896250816836148,0.4486288084616872,0.4170449325850723,0.4253620802351414,1,Europe
466,Banff,Dry,6,1311.394901538676,3,Leisure,1028.7738227557754,5,2,0.2494240222191969,0.1578944219366049,0.6759659067550634,0.9669585789814206,0,North America
467,Bali,Summer,12,751.8415290433755,1,Cultural,1044.975372890233,5,5,-0.0127360173501191,0.2951260104846021,0.4761004587670502,0.0536195147063636,1,Asia
